conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1930636458437865641,Thu Jun 05 14:42:55 +0000 2025,0,GOGS ada sountrack film jumbo di jeda babak 1 https://t.co/O7OtysphB3,1930636458437865641,https://pbs.twimg.com/media/Gsr_oJ6aIAAAmPt.jpg,,in,,0,0,0,https://x.com/undefined/status/1930636458437865641,1125753438833217536,
1930514207658938819,Thu Jun 05 14:39:25 +0000 2025,3,@Adriandhy Dari awal gw prediksi market film jumbo bukan anak2 aja ga mungkin anak2 nonton sendiri pasti ajak keluarga akumulasi jumlah penonton dari anak emak bapak Kaka Tante om dll. Sukses selalu semoga jadi triger kebangkitan film animasi Indonesia.,1930635574685368325,,Adriandhy,in,,0,0,0,https://x.com/undefined/status/1930635574685368325,869989651,
1930633398198087739,Thu Jun 05 14:30:46 +0000 2025,0,mari ngetawain meri meri ini kayak karakter di film jumbo wkwk,1930633398198087739,,,in,,0,0,0,https://x.com/undefined/status/1930633398198087739,1568242492428136460,
1930628104386498836,Thu Jun 05 14:09:49 +0000 2025,7,Ini bukan garis akhir tapi ini adalah awal dari semangat baru untuk kemajuan animasi Indonesia 🇮🇩 Film JUMBO masih tayang di bioskop. Yuk jadi bagian dari cerita penuh makna Geng JUMBO! #JUMBOUntukSemua #FilmJUMBO #FilmAnimasi https://t.co/xNu3T1xjdB,1930628125572157682,https://pbs.twimg.com/media/Gsr4CdzasAAcBi3.jpg,jumbofilm_id,in,,0,0,1,https://x.com/undefined/status/1930628125572157682,1678688801454194688,
1930615757299503428,Thu Jun 05 13:20:40 +0000 2025,0,PROMO BUY 1 GET 1 NONTON DI BIOSKOP CINEPOLIS kode b1g1 bisa buat nonton jumbo waktu maghrib 2 the ugly stepsister karate kids hala bala dendam malam kelam the ritual jumbo lilo and stitch mission impossible &amp; gundik bisa semua film dan jam tayang smp 31 juli yuk wa di bio yuk,1930615757299503428,,,in,,0,0,0,https://x.com/undefined/status/1930615757299503428,827882291259023361,
1930615433255854425,Thu Jun 05 13:19:23 +0000 2025,0,Kamu tau Nurman Karakter lucu dari Film Animasi Jumbo ini punya magic trick yang bisa menghipnotis audiens. Nah Life Min bisa kasih kamu kesamaan magic trick milik Nurman dengan proses klaim di BNI Life. Simak postingan ini baik-baik. Proses apapun pasti akan lancar apalagi https://t.co/YOM5ne37j0,1930615433255854425,https://pbs.twimg.com/media/Gsrrs7wbwAASNpA.jpg,,in,,0,0,0,https://x.com/undefined/status/1930615433255854425,729955473168814081,
1930611443734339608,Thu Jun 05 13:18:15 +0000 2025,1, Apa yang baru di kuartal kedua (April- Juni)? Jumbo resmi jadi film Indonesia terlaris sepanjang masa: 10 07 juta hanya dalam 60 hari Mulai Mei sampai libur sekolah Juni giliran film-film Hollywood besar (Marvel Thunderbolts Mission Impossible dll.) sudah masuk layar https://t.co/xhRWhQ4YYK,1930615149825610225,https://pbs.twimg.com/media/Gsrrzt4WsAA2jX5.jpg,cukhurukuque,in,,0,1,0,https://x.com/undefined/status/1930615149825610225,1509650609120718860,
1930612462073856499,Thu Jun 05 13:07:34 +0000 2025,0,promo bioskop cinepolis ada terus yaa! bisa buat nonton besok mumpung tgl merah ️ potongan free ONLY 16k ️ b1g1 5k ALL DOMISILI &amp; FILM tenung tak ingin usai disini lilo &amp; stitch final destination mission impossible waktu maghrib jumbo dll https://t.co/XQCZtMi3wN #zonauang https://t.co/YTra5b8bU7,1930612462073856499,https://pbs.twimg.com/media/GsrpzUNbQAAqQmI.jpg,,in,,0,0,0,https://x.com/undefined/status/1930612462073856499,1637107241496244227,
1930611443734339608,Thu Jun 05 13:03:31 +0000 2025,92,Laba kuartal kedua Cinema XXI akan meledak? Film Jumbo tembus rekor penonton terbanyak akan kah berbalik untung dari rugi pada kuartal pertama 2025? Yuk kita bahas! #BedahFunda https://t.co/yndNaXphaF,1930611443734339608,https://pbs.twimg.com/media/Gsroz5RXQAACN-O.jpg,,in,,3,1,11,https://x.com/undefined/status/1930611443734339608,1509650609120718860,
1930610566764118136,Thu Jun 05 13:00:02 +0000 2025,0,Pemerintah dukung film `JUMBO` masuk ke pasar global https://t.co/XugxqgmJcn,1930610566764118136,,,in,,0,0,0,https://x.com/undefined/status/1930610566764118136,121640063,
1930597400575701419,Thu Jun 05 12:07:43 +0000 2025,0,Masih gak nyangka dulu gw kira Jumbo dapat sejuta penonton udah luar biasa. Ini malah jd film Indonesia terlaris fantastik,1930597400575701419,,,in,,0,0,0,https://x.com/undefined/status/1930597400575701419,1469511851482378246,
1930592700237291600,Thu Jun 05 11:49:03 +0000 2025,0,Lagi mampir di point coffee indomaret tiba2 ada anak2 kecil pada nyanyiin ost film Jumbo lucuu bangett. Mana mereka ribut banget trs ayah ibunya kayak: ssttt... sssttt.... mereka pada ga mau diem ,1930592700237291600,,,in,,0,0,0,https://x.com/undefined/status/1930592700237291600,1257080355363774464,
1930591930985193554,Thu Jun 05 11:45:59 +0000 2025,0,PROMO BUY 1 GET 1 NONTON DI BIOSKOP CINEPOLIS kode b1g1 bisa buat nonton jumbo waktu maghrib 2 the ugly stepsister karate kids hala bala dendam malam kelam the ritual jumbo lilo and stitch mission impossible &amp; gundik bisa semua film dan jam tayang smp 31 juli yuk wa di bio,1930591930985193554,,,in,,0,0,0,https://x.com/undefined/status/1930591930985193554,827882291259023361,
1930590306728390975,Thu Jun 05 11:39:32 +0000 2025,0, BELAJAR LANGSUNG DARI SUTRADARA FILM ANIMASI TERLARIS INDONESIA! Yes kamu gak salah baca. Rian Adriandhy sosok di balik film JUMBO yang hampir nembus 10 JUTA penonton bakal buka-bukaan tentang proses kreatif di balik layar Megawebinar Eksklusif - 28 Juni 2025 https://t.co/tcX4dVvqJN,1930590306728390975,https://pbs.twimg.com/media/GsrTvaobMAE5cZJ.jpg,,in,,0,1,0,https://x.com/undefined/status/1930590306728390975,457374521,
1930514207658938819,Thu Jun 05 11:31:16 +0000 2025,7,@Adriandhy Jadi Inget konten Podcast di PWK dulu Allah ambil 1 nanti dikasih 2 Ambil 2 dikasih 4 dan berlipat² dan Alhamdulillah terwujud dari film jumbo kalo Allah SWT maha mendengar ,1930588225946665194,,Adriandhy,in,,0,0,0,https://x.com/undefined/status/1930588225946665194,1910823344754352130,
1930584787296923793,Thu Jun 05 11:17:36 +0000 2025,0,PROMO BUY 1 GET 1 NONTON DI BIOSKOP CINEPOLIS kode b1g1 bisa buat nonton jumbo waktu maghrib 2 the ugly stepsister karate kids hala bala dendam malam kelam the ritual jumbo lilo and stitch mission impossible &amp; gundik bisa semua film dan jam tayang smp 31 juli cuss wa di bio,1930584787296923793,,,in,,0,0,0,https://x.com/undefined/status/1930584787296923793,827882291259023361,
1930583706382860468,Thu Jun 05 11:13:18 +0000 2025,0,PROMO BUY 1 GET 1 NONTON DI BIOSKOP CINEPOLIS ~ kode b1g1 bisa buat nonton jumbo waktu maghrib 2 the ugly stepsister karate kids hala bala dendam malam kelam the ritual jumbo lilo and stitch mission impossible &amp; gundik bisa semua film dan jam tayang smp 31 juli cuss wa di bio,1930583706382860468,,,in,,0,0,0,https://x.com/undefined/status/1930583706382860468,827882291259023361,
1930559973223989526,Thu Jun 05 09:39:00 +0000 2025,0,Jumbo Ngamuk! Film Animasi Indonesia Pertama Kalahkan KKN di Desa Penari! https://t.co/NzXcLy4mgr #Kofindo #blog,1930559973223989526,,,in,,0,0,0,https://x.com/undefined/status/1930559973223989526,551700617,
1930549346946408530,Thu Jun 05 08:56:46 +0000 2025,0,Selamat atas pencapaian film Jumbo menjadi film Indonesia terlaris sepanjang masa. Luar biasa! Sudah pada nonton?,1930549346946408530,,,in,,0,0,0,https://x.com/undefined/status/1930549346946408530,185375291,
1930548749111365785,Thu Jun 05 08:54:28 +0000 2025,0,Film Jumbo bukan cuman soal visual keren tapi penuh nilai hidup yang relate buat #TemanSMA Masih ada 2 pesan penting lainnya yang sayang banget kalau kamu lewatkan. Baca selengkapnya di laman Direktorat SMA! https://t.co/Y79MnDUD5u,1930548767268511889,,direktoratsma,in,,0,0,0,https://x.com/undefined/status/1930548767268511889,907396004449738752,
1930548749111365785,Thu Jun 05 08:54:26 +0000 2025,0,Don di film Jumbo sering dibully karena badannya besar &amp; suka dongeng. Dianggap lamban diremehkan bahkan dihina. Sounds familiar? Banyak anak SMA yang ngalamin hal serupa. Sayangnya banyak juga yang memilih diam atau pura-pura kuat ,1930548756996333968,,direktoratsma,in,,0,1,0,https://x.com/undefined/status/1930548756996333968,907396004449738752,
1930548749111365785,Thu Jun 05 08:54:25 +0000 2025,0,Kadang kita terlalu fokus jadi yang terbaik sampai lupa pentingnya jadi diri sendiri. Film Jumbo nunjukin kalau beda itu bukan kelemahan. Tapi kekuatan! ,1930548753867686007,,direktoratsma,in,,0,1,0,https://x.com/undefined/status/1930548753867686007,907396004449738752,
1930548749111365785,Thu Jun 05 08:54:24 +0000 2025,1,#TemanSMA ngerasa jadi orang yang nggak penting di kelas? Atau ngerasa Aku beda aku nggak cukup Film Jumbo ternyata punya pesan yang bisa ngubah cara pandang kamu soal itu semua. Ini bukan sekadar animasi dengan jumlah penonton terbanyak sepanjang masa lhoo https://t.co/2G2ek1gAX7,1930548749111365785,https://pbs.twimg.com/media/Gsqv2nDasAA7jBy.jpg,,in,,1,1,0,https://x.com/undefined/status/1930548749111365785,907396004449738752,
1930545331047108914,Thu Jun 05 08:40:49 +0000 2025,1130,Terharu banget! Geng JUMBO sekarang udah bisa bertualang sampai ke luar negeri yang jauuuh Setelah disambut hangat sama teman-teman di Indonesia hari ini film JUMBO resmi tayang di bioskop-bioskop Russia Belarus Uzbekistan dan Kyrgyzstan! #JUMBO https://t.co/gkXeBOJ6nD,1930545331047108914,https://pbs.twimg.com/media/GsqsvcjbQAAiTWQ.jpg,,in,,9,16,233,https://x.com/undefined/status/1930545331047108914,1678688801454194688,
1930541530328207618,Thu Jun 05 08:25:43 +0000 2025,3,Rumah Oma selalu hangat dan wangi Long weekend nonton Jumbo bareng oma yuk ... Film Jumbo masih tayang di bioskop #JUMBOuntuksemua #FilmJUMBO #JUMBOno1,1930541530328207618,,,in,,0,0,0,https://x.com/undefined/status/1930541530328207618,51027566,
1930532320244838907,Thu Jun 05 07:49:07 +0000 2025,0,Pemerintah dukung film `JUMBO` masuk ke pasar global https://t.co/36umqwgqti https://t.co/zytjbkxIUb,1930532320244838907,https://pbs.twimg.com/media/Gsqg4u4asAAokLz.png,,in,,0,0,0,https://x.com/undefined/status/1930532320244838907,1482999200988434435,
1930528171645960673,Thu Jun 05 07:32:38 +0000 2025,0,ada yang belum nonton film-film seru yang lagi tayang di bioskop ️️ ada mission impossible lilo &amp; stitch jumbo karate kid legends final destination 6 gundik dan yang lainnya. yukk ada tiket nonton promo nih kepoin yaa #zonauang,1930528171645960673,,,in,,0,0,0,https://x.com/undefined/status/1930528171645960673,1736751700348907520,
1930519585771708800,Thu Jun 05 07:30:51 +0000 2025,11,@Smanjo_ @cinepoint_ 1. jumbo spesialis di hari libur walau sedikit banyak yang nonton 2. gowok termasuk film 21+ jadi show time bakalan menurun 3. film horror bakalan tumbang pada saat jumbo berlangsung 4. kalo drama proyeksinya ngga seboost jumbo,1930527722423693568,,Smanjo_,in,,0,1,0,https://x.com/undefined/status/1930527722423693568,1755499498858786817,
1930523921373413871,Thu Jun 05 07:15:44 +0000 2025,0,YUK PROMO BUY 1 GET 1 NONTON DI BIOSKOP CINEPOLIS kode b1g1 bisa buat nonton film waktu maghrib 2 tenung the ugly stepsister hala bala dendam malam kelam the ritual jumbo ballerina mission final destination impossible gundik tak ingin usai disini cuss wa di bio yap testi 100++,1930523921373413871,,,in,,0,0,0,https://x.com/undefined/status/1930523921373413871,827882291259023361,
1930508900178284731,Thu Jun 05 06:16:03 +0000 2025,1,Pemerintah mengapresiasi keberhasilan JUMBO menarik 10.098.041 penonton ke bioskop pada hari ke-65 penayangannya dan mendukung film animasi lokal tersebut masuk ke pasar film global. https://t.co/5kziXyRNcO,1930508900178284731,,,in,,0,0,0,https://x.com/undefined/status/1930508900178284731,18071520,
1930506118763352145,Thu Jun 05 06:05:00 +0000 2025,0,Jumbo Ngamuk! Film Animasi Indonesia Pertama Kalahkan KKN di Desa Penari! https://t.co/3fUruEZko8 #Kofindo #blog,1930506118763352145,,,in,,0,0,0,https://x.com/undefined/status/1930506118763352145,127756257,
1930503223695020082,Thu Jun 05 05:53:30 +0000 2025,0,YUK PROMO BUY 1 GET 1 NONTON DI BIOSKOP CINEPOLIS kode b1g1 bisa buat nonton film waktu maghrib 2 tenung the ugly stepsister hala bala dendam malam kelam the ritual jumbo ballerina mission final destination impossible gundik tak ingin usai disini cuss wa di bio yak testi 100++,1930503223695020082,,,in,,0,0,0,https://x.com/undefined/status/1930503223695020082,827882291259023361,
1930501060499767737,Thu Jun 05 05:44:54 +0000 2025,0, Seperti Apa Dunia Animasi Indonesia Pasca Kesuksesan Jumbo ? Simak #Instalk bersama Agie Putra | Salah Satu Animator Film Animasi Jumbo. Pada Kamis 5 Juni 2025 Pukul 17.00 WIB. Live di Instagram @elshinta90fm dan Radio Elshinta 90 FM https://t.co/6BrEEo7YRr,1930501060499767737,https://pbs.twimg.com/media/GsqEa2Oa4AAPiCs.jpg,,in,,0,1,1,https://x.com/undefined/status/1930501060499767737,121640063,
1930497139785757084,Thu Jun 05 05:29:19 +0000 2025,0,YUK PROMO BUY 1 GET 1 NONTON DI BIOSKOP CINEPOLIS kode b1g1 bisa buat nonton film waktu maghrib 2 tenung the ugly stepsister hala bala dendam malam kelam the ritual jumbo ballerina mission final destination impossible gundik tak ingin usai disini cuss wa di bio yak testi 100++,1930497139785757084,,,in,,0,0,0,https://x.com/undefined/status/1930497139785757084,827882291259023361,
1930492141018767604,Thu Jun 05 05:09:27 +0000 2025,0,Per tanggal 1 Juni 2025 Jumbo telah resmi geser film KKN jadi film nomor satu di Indonesia! Sudah tembus 10 juta penonton dan masih akan terus bertambah #RoadShow,1930492141018767604,,,in,,0,0,0,https://x.com/undefined/status/1930492141018767604,74664107,
1930481398642545092,Thu Jun 05 04:26:46 +0000 2025,0,ADA PROMO BUY 1 GET 1 NONTON DI BIOSKOP CINEPOLIS kode b1g1 bisa buat nonton film waktu maghrib 2 tenung the ugly stepsister hala bala dendam malam kelam the ritual jumbo ballerina mission final destination impossible gundik tak ingin usai disini cuss wa di bio yak testi 100+,1930481398642545092,,,in,,0,0,0,https://x.com/undefined/status/1930481398642545092,827882291259023361,
1930475242339872884,Thu Jun 05 04:02:18 +0000 2025,1,Kamis 5 Juni 2025 Hari 4 Film Indonesia Baru Jumlah Layar di XXI DKJ: #Gowok 32 #SampaiJumpaSelamatTinggal 13 #TakInginUsaiDiSini 20 #Tenung 28 + 4 Film Lama: #WaktuMaghrib2 19 #Jumbo 5 #Gundik 1 #DendamMalamKelam 1 Adakah calon kuat B.O ke-8? https://t.co/o0NFBP3ETS,1930475242339872884,https://pbs.twimg.com/media/Gsps_fvboAA7U4u.jpg,,in,,0,0,0,https://x.com/undefined/status/1930475242339872884,1575338724,
1930472943622205905,Thu Jun 05 03:53:14 +0000 2025,0, Apakah ini sinyal bahwa industri film kita sudah siap ekspansi ke Asia? Bisa jadi! Dengan karya kuat seperti JUMBO langkah ke festival internasional makin terbuka lebar. ️,1930472958021251197,,majalahsunday,in,,0,1,0,https://x.com/undefined/status/1930472958021251197,180240682,
1930472943622205905,Thu Jun 05 03:53:12 +0000 2025,0,JUMBO kini mengantongi 10 2 juta penonton! Ini angka GILA buat film lokal mengalahkan KKN (10 1 juta) dan Warkop DKI Reborn (6 8 juta). Apakah ini era baru perfilman Indonesia? 🇮🇩,1930472948571234582,,majalahsunday,in,,0,1,0,https://x.com/undefined/status/1930472948571234582,180240682,
1930472943622205905,Thu Jun 05 03:53:10 +0000 2025,0, Gak main-main JUMBO resmi jadi film Indonesia terlaris sepanjang masa! Geser KKN di Desa Penari yang selama ini kokoh di puncak! Sunners yuk kita bongkar kenapa film ini bisa SEBOMBASTIS itu! https://t.co/ig5DuRVR6a,1930472943622205905,https://pbs.twimg.com/media/GspqQYAasAMbGTz.jpg,,in,,0,1,0,https://x.com/undefined/status/1930472943622205905,180240682,
1930472167986344366,Thu Jun 05 03:50:05 +0000 2025,73,Intip keseruan nobar film Jumbo vol.2 Terima kasih untuk teman-teman yang sudah berbagi kebahagiaan untuk adik-adik di Panti Asuhan di 10 Kota! Semoga kalian sehat selalu https://t.co/lvaMdwLor6,1930472167986344366,https://pbs.twimg.com/amplify_video_thumb/1930472068652642306/img/j6OlE4aaPka4RGXf.jpg,,in,,0,0,24,https://x.com/undefined/status/1930472167986344366,1577988690718052354,
1930469299032076441,Thu Jun 05 03:38:41 +0000 2025,0,YUK PROMO BUY 1 GET 1 NONTON DI BIOSKOP CINEPOLIS kode b1g1 bisa buat nonton film waktu maghrib 2 tenung the ugly stepsister hala bala dendam malam kelam the ritual jumbo ballerina mission final destination impossible gundik tak ingin usai disini cuss wa di bio yak testi 100+,1930469299032076441,,,in,,0,0,0,https://x.com/undefined/status/1930469299032076441,827882291259023361,
1930467154908066289,Thu Jun 05 03:30:10 +0000 2025,0,Gua yakin gak akan bisa melampaui JUMBO sebagai film terlaris Indonesia. #FilmAbsurd,1930467154908066289,,,in,,0,0,0,https://x.com/undefined/status/1930467154908066289,757532891353980928,
1930456102447218746,Thu Jun 05 02:46:15 +0000 2025,0,YUK PROMO BUY 1 GET 1 NONTON DI BIOSKOP CINEPOLIS kode b1g1 bisa buat nonton film waktu maghrib 2 tenung the ugly stepsister hala bala dendam malam kelam the ritual jumbo ballerina mission final destination impossible gundik tak ingin usai disini cuss wa di bio yak testi 100+,1930456102447218746,,,in,,1,0,0,https://x.com/undefined/status/1930456102447218746,827882291259023361,
1930453378213294206,Thu Jun 05 02:35:26 +0000 2025,0,JUAL PROMO BUY 1 GET 1 NONTON DI BIOSKOP CINEPOLIS kode b1g1 bisa buat nonton film waktu maghrib 2 tenung the ugly stepsister hala bala dendam malam kelam the ritual jumbo ballerina mission final destination impossible gundik tak ingin usai disini cuss wa di bio yak testi 100+,1930453378213294206,,,in,,0,0,0,https://x.com/undefined/status/1930453378213294206,827882291259023361,
1930440638929219606,Thu Jun 05 02:32:22 +0000 2025,0,@moonbengek aku nonton pabrik gula uncut ada tuh tapi gaseru film nya. jumbo aje jumbo,1930452606775898449,,moonbengek,in,,1,0,0,https://x.com/undefined/status/1930452606775898449,1391020525552472066,
1930448630332449154,Thu Jun 05 02:16:34 +0000 2025,0,promo bioskop cinepolis ada teruss dan sekarang harganya turun loh! potongan free ONLY 16k b1g1 5k SEMUA DOMISILI &amp; FILM tak ingin usai disini lilo &amp; stitch final destination mission impossible jumbo tenung waktu maghrib gowok karate kid dsb https://t.co/Spv7awk57Z https://t.co/wSnupaCKi4,1930448630332449154,https://pbs.twimg.com/media/GspUzAUasAQ4avf.jpg,,in,,0,0,0,https://x.com/undefined/status/1930448630332449154,1780655365748879362,
1930446002692948180,Thu Jun 05 02:06:07 +0000 2025,1,promo bioskop cinepolis ready teruss dan sekarang harganya turun loh! potongan free ONLY 16k b1g1 5k ALL DOMISILI &amp; FILM tak ingin usai disini lilo &amp; stitch final destination mission impossible jumbo tenung waktu maghrib gowok dll https://t.co/XQCZtMhvHf #zonauang https://t.co/7H8TZGgmoG,1930446002692948180,https://pbs.twimg.com/media/GspSaDkaYAA6LNA.jpg,,in,,0,10,1,https://x.com/undefined/status/1930446002692948180,1637107241496244227,
1906547898961252439,Wed Jun 04 22:14:28 +0000 2025,0,[Hari 66#] Jadwal pemutaran film Jumbo Rabu (4/6): Mangkang 10:30 Java 13:20 19:00* Central City 12:20 14:20 16:20 18:20 20:20 Citra 12:50 14:50 19:05* Queen 12:05 Uptown 12:45 16:35 20:25,1930387704157745295,,Kofindo,in,,0,1,3,https://x.com/undefined/status/1930387704157745295,551700617,
1930355047973695921,Wed Jun 04 20:04:42 +0000 2025,0,Ini orang pada kenapa sih Setelah Jumbo udah jadi film terlaris di Indonesia trus banyak Studio-studio mulai bikin film Animasi Dan banyak netizen-netizen yang ngeles-ngeles gitu katanya ngikut-ngkutin lah abis itu dibandingin ama film jumbo padahal yang filmnya 2D,1930355047973695921,,,in,,0,1,0,https://x.com/undefined/status/1930355047973695921,1743457890994925568,
1930323672058999208,Wed Jun 04 18:00:01 +0000 2025,0,JUMBO Geser KKN di Desa Penari Jadi Film Indonesia Terlaris Sepanjang Masa https://t.co/cxLCxpAxgp,1930323672058999208,,,in,,0,0,0,https://x.com/undefined/status/1930323672058999208,853782937782714368,
1930323438050390085,Wed Jun 04 17:59:05 +0000 2025,0,YUK PROMO BUY 1 GET 1 NONTON DI BIOSKOP CINEPOLIS kode b1g1 bisa buat nonton film waktu maghrib 2 tenung the ugly stepsister hala bala dendam malam kelam the ritual jumbo ballerina mission final destination impossible gundik tak ingin usai disini cuss wa di bio yak testi 100+.,1930323438050390085,,,in,,0,0,0,https://x.com/undefined/status/1930323438050390085,827882291259023361,
1929903674937225729,Wed Jun 04 17:51:41 +0000 2025,1,@rendyrdr @Timobros Mau nonton 10x jg selama itu suka msh termasuk organik berarti ya memang sesuka itu. Berlaku utk semua ga cuma Jumbo dan Kkn. Tapi kalau penonton sdh ada maksud lain selain menikmati film itu sendiri baru hitungannya tdk organik. Jd perspektifnya itu justru lewat penonton.,1930321572943782028,,rendyrdr,in,,1,0,0,https://x.com/undefined/status/1930321572943782028,1787057062763175936,
1930313901801123897,Wed Jun 04 17:21:12 +0000 2025,0,ADA PROMO BUY 1 GET 1 NONTON DI BIOSKOP CINEPOLIS kode b1g1 bisa buat nonton film waktu maghrib 2 tenung the ugly stepsister hala bala dendam malam kelam the ritual jumbo ballerina mission final destination impossible gundik tak ingin usai disini cuss wa di bio yak testi 100+.,1930313901801123897,,,in,,0,0,0,https://x.com/undefined/status/1930313901801123897,827882291259023361,
1930313820804919739,Wed Jun 04 17:20:53 +0000 2025,0,yang mau nonton film waktu maghrib 2 tenung the ugly stepsister hala bala dendam malam kelam the ritual jumbo ballerina mission impossible gundik tak ingin usai disini di cine promo b1g1 cuma 5k yaa! Kode bisa di keep sampe 31 juli jadi ga harus nonton skrg ya cus wa di bioo,1930313820804919739,,,in,,0,0,0,https://x.com/undefined/status/1930313820804919739,827882291259023361,
1930308236827386041,Wed Jun 04 16:58:41 +0000 2025,9,NOH MERI NOH DI FILM JUMBO NOH MERI NOH,1930308236827386041,,,in,,0,1,0,https://x.com/undefined/status/1930308236827386041,1725880313342238720,
1930301018329251894,Wed Jun 04 16:30:00 +0000 2025,0,Jumbo Ngamuk! Film Animasi Indonesia Pertama Kalahkan KKN di Desa Penari! https://t.co/w2nyUl0Z95 #Kofindo #blog,1930301018329251894,,,in,,0,0,0,https://x.com/undefined/status/1930301018329251894,71626477,
1930292671165411722,Wed Jun 04 15:56:50 +0000 2025,0,yang mau nonton film waktu maghrib 2 tenung the ugly stepsister hala bala dendam malam kelam the ritual jumbo ballerina mission impossible gundik tak ingin usai disini di cine promo b1g1 cuma 5k yaa! Kode bisa di keep sampe 31 juli jadi ga harus nonton besok ya cus wa di bio,1930292671165411722,,,in,,0,0,0,https://x.com/undefined/status/1930292671165411722,827882291259023361,
1930291684983832909,Wed Jun 04 15:52:55 +0000 2025,0,@jumbofilm_id @visinemaid Selalu Ada Di Nadimu Cover versi Pop Punk Merayakan menjadi No.1 Film Terlaris mengalahkan KKN di Desa Penari! #jumbo #visinema #coverlagu My Full Video version https://t.co/0b91fUc2N9,1930291684983832909,,jumbofilm_id,in,,0,0,0,https://x.com/undefined/status/1930291684983832909,1676279309319938048,
1929903674937225729,Wed Jun 04 15:18:32 +0000 2025,11,@everyoneislier @okkotsu34218 @Timobros lo main kurang jauh jir. bahkan anak2 yg gak ada bioskop di desanya pada ngomongin jumbo. yang perlu validasi itu lo kayaknya. kok patongan sekitar lo jadi landasan ini film terkenal atau gak di kalangan anak2 di indonesia. ciri2 mental orang indonesi lo lhat org sukses panas.,1930283030876434610,,everyoneislier,in,,0,0,1,https://x.com/undefined/status/1930283030876434610,48321813,
1930282096028987736,Wed Jun 04 15:14:56 +0000 2025,3,Habis seru-seruan yuk lanjut #NontonJUMBOLagi di bioskop! Rasain sendiri kehangatan dan warna-warni Kampung Seruni di film JUMBO #JUMBOUntukSemua #JUMBO #FilmJUMBO https://t.co/UZK5KVcDVq,1930282126131507294,https://pbs.twimg.com/media/Gsm9W2sasAERO35.jpg,VisinemaID,in,,0,0,1,https://x.com/undefined/status/1930282126131507294,2352930834,
1930281918198886565,Wed Jun 04 15:14:06 +0000 2025,0,yang mau nonton film waktu maghrib 2 tenung the ugly stepsister hala bala dendam malam kelam the ritual jumbo ballerina mission impossible gundik tak ingin usai disini di cine promo b1g1 cuma 5k yaa! Kode bisa di keep sampe 31 juli jadi ga harus nonton skrg ya yuk wa di bio,1930281918198886565,,,in,,0,0,0,https://x.com/undefined/status/1930281918198886565,827882291259023361,
1930279018051579982,Wed Jun 04 15:13:02 +0000 2025,10,Habis seru-seruan yuk lanjut #NontonJUMBOLagi di bioskop! Rasain sendiri kehangatan dan warna-warni Kampung Seruni di film JUMBO #JUMBOUntukSemua #JUMBO #FilmJUMBO #FilmAnimasi https://t.co/ZJq8tNDzmi,1930281648228315620,https://pbs.twimg.com/media/Gsm860WasAAQncs.jpg,jumbofilm_id,in,,0,0,3,https://x.com/undefined/status/1930281648228315620,1678688801454194688,
1930281425833795891,Wed Jun 04 15:12:09 +0000 2025,0,Faktanya... negara kita dlm menilai kesuksesan sebuah film masih pake cara jadul yaitu dgn ngitung jumlah penontonnya. Sdgkan negara Malaysia udah kayak holiwud yaitu pake cara ngitung jumlah pendapatannya. Dan ternyata pendapatan film EJen Ali 2 lebih tinggi dr film jumbo. https://t.co/lANrgKTVT1,1930281425833795891,https://pbs.twimg.com/media/Gsm8uaJasAU4ZDg.jpg,,in,,0,3,0,https://x.com/undefined/status/1930281425833795891,841182948065853440,
1930279375448019153,Wed Jun 04 15:04:00 +0000 2025,0,Jumbo Ngamuk! Film Animasi Indonesia Pertama Kalahkan KKN di Desa Penari! https://t.co/3fUruEYMyA #Kofindo #blog,1930279375448019153,,,in,,0,0,0,https://x.com/undefined/status/1930279375448019153,127756257,
1930278920785670261,Wed Jun 04 15:02:12 +0000 2025,0,salah satu hal yang bikin happy dari film jumbo 10 juta+ penonton adalah .aku bisa nonton film jumbo bersama mami sempet sedih karena gaada jumbo di korea tapi karena demandnya banyak aku masi bisa nonton pas mudik ini (2 bulan after release) keren bgt kak @Adriandhy https://t.co/CY6cz03DDZ,1930278920785670261,https://pbs.twimg.com/media/Gsm6cZ3asAMGsG0.jpg,,in,,0,0,0,https://x.com/undefined/status/1930278920785670261,1707314676227514368,
1930272851556479506,Wed Jun 04 14:38:05 +0000 2025,2,Coyyyyyy geng jumbo urutan satu coyyyyyyy.. manteeeepppp semoga abis ini banyak ph ph bikin film animasi juga walaupun agak sulit.. https://t.co/WMPreFSeN4,1930272851556479506,https://pbs.twimg.com/media/Gsm07czasAUVvLF.jpg,,in,,0,0,3,https://x.com/undefined/status/1930272851556479506,264102883,
1930269229879906573,Wed Jun 04 14:23:41 +0000 2025,0,Saking seringnya bahas Jumbo online atau offline temen2 sampe ngira saya tim marketing atau terlibat di filmnya. Kami hanya #BuzzerJumbo dan seneng banget udah duduk di singgasana film terlaris sepanjang masa di Indonesia. *semoga sih someday bisa beneran terlibat yaa! ,1930269229879906573,,,in,,0,0,0,https://x.com/undefined/status/1930269229879906573,104421272,
